Date;Open;High;Low;Close
2011-10-14;1,205.65;1,224.61;1,205.65;1,224.58
2011-10-17;1,224.47;1,224.47;1,198.55;1,200.86
2011-10-18;1,200.75;1,233.10;1,191.48;1,225.38
2011-10-19;1,223.46;1,229.64;1,206.31;1,209.88
2011-10-20;1,211.10;1,219.53;1,197.34;1,215.39
2011-10-21;1,215.39;1,239.03;1,215.39;1,238.25
2011-10-24;1,238.72;1,256.55;1,238.72;1,254.19
2011-10-25;1,254.19;1,254.19;1,226.79;1,229.05
2011-10-26;1,229.17;1,246.28;1,221.06;1,242.00
2011-10-27;1,243.97;1,292.66;1,243.97;1,284.59
2011-10-28;1,284.39;1,287.08;1,277.01;1,285.09
2011-10-31;1,284.96;1,284.96;1,253.16;1,253.30
2011-11-01;1,251.00;1,251.00;1,215.42;1,218.28
2011-11-02;1,219.62;1,242.48;1,219.62;1,237.90
2011-11-03;1,238.25;1,263.21;1,234.81;1,261.15
2011-11-04;1,260.82;1,260.82;1,238.92;1,253.23
2011-11-07;1,253.21;1,261.70;1,240.75;1,261.12
2011-11-08;1,261.12;1,277.55;1,254.99;1,275.92
2011-11-09;1,275.18;1,275.18;1,226.64;1,229.10
2011-11-10;1,229.59;1,246.22;1,227.70;1,239.69
2011-11-11;1,240.12;1,266.98;1,240.12;1,263.85
2011-11-14;1,263.85;1,263.85;1,246.68;1,251.78
2011-11-15;1,251.70;1,264.25;1,244.34;1,257.81
2011-11-16;1,257.81;1,259.61;1,235.67;1,236.91
2011-11-17;1,236.56;1,237.73;1,209.43;1,216.13
2011-11-18;1,216.19;1,223.51;1,211.36;1,215.65
2011-11-21;1,215.62;1,215.62;1,183.16;1,192.98
2011-11-22;1,192.98;1,196.81;1,181.65;1,188.04
2011-11-23;1,187.48;1,187.48;1,161.79;1,161.79
2011-11-25;1,161.41;1,172.66;1,158.66;1,158.67
2011-11-28;1,158.67;1,197.35;1,158.67;1,192.55
2011-11-29;1,192.56;1,203.67;1,191.80;1,195.19
2011-11-30;1,196.72;1,247.11;1,196.72;1,246.96
2011-12-01;1,246.91;1,251.09;1,239.73;1,244.58
2011-12-02;1,246.03;1,260.08;1,243.35;1,244.28
2011-12-05;1,244.33;1,266.73;1,244.33;1,257.08
2011-12-06;1,257.19;1,266.03;1,253.03;1,258.47
2011-12-07;1,258.14;1,267.06;1,244.80;1,261.01
2011-12-08;1,260.87;1,260.87;1,231.47;1,234.35
2011-12-09;1,234.48;1,258.25;1,234.48;1,255.19
2011-12-12;1,255.05;1,255.05;1,227.25;1,236.47
2011-12-13;1,236.83;1,249.86;1,219.43;1,225.73
2011-12-14;1,225.73;1,225.73;1,209.47;1,211.82
2011-12-15;1,212.12;1,225.60;1,212.12;1,215.75
2011-12-16;1,216.09;1,231.04;1,215.20;1,219.66
2011-12-19;1,219.74;1,224.57;1,202.37;1,205.35
2011-12-20;1,205.72;1,242.82;1,205.72;1,241.30
2011-12-21;1,241.25;1,245.09;1,229.51;1,243.72
2011-12-22;1,243.72;1,255.22;1,243.72;1,254.00
2011-12-23;1,254.00;1,265.42;1,254.00;1,265.33
2011-12-27;1,265.02;1,269.37;1,262.30;1,265.43
2011-12-28;1,265.38;1,265.85;1,248.64;1,249.64
2011-12-29;1,249.75;1,263.54;1,249.75;1,263.02
2011-12-30;1,262.82;1,264.12;1,257.46;1,257.60
2012-01-03;1,258.86;1,284.62;1,258.86;1,277.06
2012-01-04;1,277.03;1,278.73;1,268.10;1,277.30
2012-01-05;1,277.30;1,283.05;1,265.26;1,281.06
2012-01-06;1,280.93;1,281.84;1,273.34;1,277.81
2012-01-09;1,277.83;1,281.99;1,274.55;1,280.70
2012-01-10;1,280.77;1,296.46;1,280.77;1,292.08
2012-01-11;1,292.02;1,293.80;1,285.41;1,292.48
2012-01-12;1,292.48;1,296.82;1,285.77;1,295.50
2012-01-13;1,294.82;1,294.82;1,277.58;1,289.09
2012-01-17;1,290.22;1,303.00;1,290.22;1,293.67
2012-01-18;1,293.65;1,308.11;1,290.99;1,308.04
2012-01-19;1,308.07;1,315.49;1,308.07;1,314.50
2012-01-20;1,314.49;1,315.38;1,309.17;1,315.38
2012-01-23;1,315.29;1,322.28;1,309.89;1,316.00
2012-01-24;1,315.96;1,315.96;1,306.06;1,314.65
2012-01-25;1,314.40;1,328.30;1,307.65;1,326.05
2012-01-26;1,326.28;1,333.47;1,313.60;1,318.43
2012-01-27;1,318.25;1,320.06;1,311.72;1,316.33
2012-01-30;1,316.16;1,316.16;1,300.49;1,313.01
2012-01-31;1,313.53;1,321.41;1,306.69;1,312.41
2012-02-01;1,312.45;1,330.52;1,312.45;1,324.09
2012-02-02;1,324.24;1,329.19;1,321.57;1,325.54
2012-02-03;1,326.21;1,345.34;1,326.21;1,344.90
2012-02-06;1,344.32;1,344.36;1,337.52;1,344.33
2012-02-07;1,344.33;1,349.24;1,335.92;1,347.05
2012-02-08;1,347.04;1,351.00;1,341.95;1,349.96
2012-02-09;1,349.97;1,354.32;1,344.63;1,351.95
2012-02-10;1,351.21;1,351.21;1,337.35;1,342.64
2012-02-13;1,343.06;1,353.35;1,343.06;1,351.77
2012-02-14;1,351.30;1,351.30;1,340.83;1,350.50
2012-02-15;1,350.52;1,355.87;1,340.80;1,343.23
2012-02-16;1,342.61;1,359.02;1,341.22;1,358.04
2012-02-17;1,358.06;1,363.40;1,357.24;1,361.23
2012-02-21;1,361.22;1,367.76;1,358.11;1,362.21
2012-02-22;1,362.11;1,362.70;1,355.53;1,357.66
2012-02-23;1,357.53;1,364.24;1,352.28;1,363.46
2012-02-24;1,363.46;1,368.92;1,363.46;1,365.74
2012-02-27;1,365.20;1,371.94;1,354.92;1,367.59
2012-02-28;1,367.56;1,373.09;1,365.97;1,372.18
2012-02-29;1,372.20;1,378.04;1,363.81;1,365.68
2012-03-01;1,365.90;1,376.17;1,365.90;1,374.09
2012-03-02;1,374.09;1,374.53;1,366.42;1,369.63
2012-03-05;1,369.59;1,369.59;1,359.13;1,364.33
2012-03-06;1,363.63;1,363.63;1,340.03;1,343.36
2012-03-07;1,343.39;1,354.85;1,343.39;1,352.63
2012-03-08;1,352.65;1,368.72;1,352.65;1,365.91
2012-03-09;1,365.97;1,374.76;1,365.97;1,370.87
2012-03-12;1,370.78;1,373.04;1,366.69;1,371.09
2012-03-13;1,371.92;1,396.13;1,371.92;1,395.95
2012-03-14;1,395.95;1,399.42;1,389.97;1,394.28
2012-03-15;1,394.17;1,402.63;1,392.78;1,402.60
2012-03-16;1,402.55;1,405.88;1,401.47;1,404.17
2012-03-19;1,404.17;1,414.00;1,402.43;1,409.75
2012-03-20;1,409.59;1,409.59;1,397.68;1,405.52
2012-03-21;1,405.52;1,407.75;1,400.64;1,402.89
2012-03-22;1,402.89;1,402.89;1,388.73;1,392.78
2012-03-23;1,392.78;1,399.18;1,386.87;1,397.11
2012-03-26;1,397.11;1,416.58;1,397.11;1,416.51
2012-03-27;1,416.55;1,419.15;1,411.95;1,412.52
2012-03-28;1,412.52;1,413.65;1,397.20;1,405.54
2012-03-29;1,405.39;1,405.39;1,391.56;1,403.28
2012-03-30;1,403.31;1,410.89;1,401.42;1,408.47
2012-04-02;1,408.47;1,422.38;1,404.46;1,419.04
2012-04-03;1,418.98;1,419.00;1,404.62;1,413.38
2012-04-04;1,413.09;1,413.09;1,394.09;1,398.96
2012-04-05;1,398.79;1,401.60;1,392.92;1,398.08
2012-04-09;1,397.45;1,397.45;1,378.24;1,382.20
2012-04-10;1,382.18;1,383.01;1,357.38;1,358.59
2012-04-11;1,358.98;1,374.71;1,358.98;1,368.71
2012-04-12;1,368.77;1,388.13;1,368.77;1,387.57
2012-04-13;1,387.61;1,387.61;1,369.85;1,370.26
2012-04-16;1,370.27;1,379.66;1,365.38;1,369.57
2012-04-17;1,369.57;1,392.76;1,369.57;1,390.78
2012-04-18;1,390.78;1,390.78;1,383.29;1,385.14
2012-04-19;1,385.08;1,390.46;1,370.30;1,376.92
2012-04-20;1,376.96;1,387.40;1,376.96;1,378.53
2012-04-23;1,378.53;1,378.53;1,358.79;1,366.94
2012-04-24;1,366.97;1,375.57;1,366.82;1,371.97
2012-04-25;1,372.11;1,391.37;1,372.11;1,390.69
2012-04-26;1,390.64;1,402.09;1,387.28;1,399.98
2012-04-27;1,400.19;1,406.64;1,397.31;1,403.36
2012-04-30;1,403.26;1,403.26;1,394.00;1,397.91
2012-05-01;1,397.86;1,415.32;1,395.73;1,405.82
2012-05-02;1,405.50;1,405.50;1,393.92;1,402.31
2012-05-03;1,402.32;1,403.07;1,388.71;1,391.57
2012-05-04;1,391.51;1,391.51;1,367.96;1,369.10
2012-05-07;1,368.79;1,373.91;1,363.94;1,369.58
2012-05-08;1,369.16;1,369.16;1,347.75;1,363.72
2012-05-09;1,363.20;1,363.73;1,343.13;1,354.58
2012-05-10;1,354.58;1,365.88;1,354.58;1,357.99
2012-05-11;1,358.11;1,365.66;1,348.89;1,353.39
2012-05-14;1,351.93;1,351.93;1,336.61;1,338.35
2012-05-15;1,338.36;1,344.94;1,328.41;1,330.66
2012-05-16;1,330.78;1,341.78;1,324.79;1,324.80
2012-05-17;1,324.82;1,326.36;1,304.86;1,304.86
2012-05-18;1,305.05;1,312.24;1,291.98;1,295.22
2012-05-21;1,295.73;1,316.39;1,295.73;1,315.99
2012-05-22;1,316.09;1,328.49;1,310.04;1,316.63
2012-05-23;1,316.02;1,320.71;1,296.53;1,318.86
2012-05-24;1,318.72;1,324.14;1,310.50;1,320.68
2012-05-25;1,320.81;1,324.20;1,314.23;1,317.82
2012-05-29;1,318.90;1,334.93;1,318.90;1,332.42
2012-05-30;1,331.25;1,331.25;1,310.76;1,313.32
2012-05-31;1,313.09;1,319.74;1,298.90;1,310.33
2012-06-01;1,309.87;1,309.87;1,277.25;1,278.04
2012-06-04;1,278.29;1,282.55;1,266.74;1,278.18
2012-06-05;1,277.82;1,287.62;1,274.16;1,285.50
2012-06-06;1,285.61;1,315.13;1,285.61;1,315.13
2012-06-07;1,316.15;1,329.05;1,312.68;1,314.99
2012-06-08;1,314.99;1,325.81;1,307.77;1,325.66
2012-06-11;1,325.72;1,335.52;1,307.73;1,308.93
2012-06-12;1,309.40;1,324.31;1,306.62;1,324.18
2012-06-13;1,324.02;1,327.28;1,310.51;1,314.88
2012-06-14;1,314.88;1,333.68;1,314.14;1,329.10
2012-06-15;1,329.19;1,343.32;1,329.19;1,342.84
2012-06-18;1,342.42;1,348.22;1,334.46;1,344.78
2012-06-19;1,344.83;1,363.46;1,344.83;1,357.98
2012-06-20;1,358.04;1,361.57;1,346.45;1,355.69
2012-06-21;1,355.43;1,358.27;1,324.41;1,325.51
2012-06-22;1,325.92;1,337.82;1,325.92;1,335.02
2012-06-25;1,334.90;1,334.90;1,309.27;1,313.72
2012-06-26;1,314.09;1,324.24;1,310.30;1,319.99
2012-06-27;1,320.71;1,334.40;1,320.71;1,331.85
2012-06-28;1,331.52;1,331.52;1,313.29;1,329.04
2012-06-29;1,330.12;1,362.17;1,330.12;1,362.16
2012-07-02;1,362.33;1,366.35;1,355.70;1,365.51
2012-07-03;1,365.75;1,374.81;1,363.53;1,374.02
2012-07-05;1,373.72;1,373.85;1,363.02;1,367.58
2012-07-06;1,367.09;1,367.09;1,348.03;1,354.68
2012-07-09;1,354.66;1,354.87;1,346.65;1,352.46
2012-07-10;1,352.96;1,361.54;1,336.27;1,341.47
2012-07-11;1,341.40;1,345.00;1,333.25;1,341.45
2012-07-12;1,341.29;1,341.29;1,325.41;1,334.76
2012-07-13;1,334.81;1,357.70;1,334.81;1,356.78
2012-07-16;1,356.50;1,357.26;1,348.51;1,353.64
2012-07-17;1,353.68;1,365.36;1,345.07;1,363.67
2012-07-18;1,363.58;1,375.26;1,358.96;1,372.78
2012-07-19;1,373.01;1,380.39;1,371.21;1,376.51
2012-07-20;1,376.51;1,376.51;1,362.19;1,362.66
2012-07-23;1,362.34;1,362.34;1,337.56;1,350.52
2012-07-24;1,350.52;1,351.53;1,329.24;1,338.31
2012-07-25;1,338.35;1,343.98;1,331.50;1,337.89
2012-07-26;1,338.17;1,363.13;1,338.17;1,360.02
2012-07-27;1,360.05;1,389.19;1,360.05;1,385.97
2012-07-30;1,385.94;1,391.74;1,381.37;1,385.30
2012-07-31;1,385.27;1,387.16;1,379.17;1,379.32
2012-08-01;1,379.32;1,385.03;1,373.35;1,375.14
2012-08-02;1,375.13;1,375.13;1,354.65;1,365.00
2012-08-03;1,365.45;1,394.16;1,365.45;1,390.99
2012-08-06;1,391.04;1,399.63;1,391.04;1,394.23
2012-08-07;1,394.46;1,407.14;1,394.46;1,401.35
2012-08-08;1,401.23;1,404.14;1,396.13;1,402.22
2012-08-09;1,402.26;1,405.95;1,398.80;1,402.80
2012-08-10;1,402.58;1,405.98;1,395.62;1,405.87
2012-08-13;1,405.87;1,405.87;1,397.32;1,404.11
2012-08-14;1,404.36;1,410.03;1,400.60;1,403.93
2012-08-15;1,403.89;1,407.73;1,401.83;1,405.53
2012-08-16;1,406.61;1,417.44;1,404.15;1,415.51
2012-08-17;1,415.84;1,418.71;1,414.67;1,418.16
2012-08-20;1,417.85;1,418.13;1,412.12;1,418.13
2012-08-21;1,418.13;1,426.68;1,410.86;1,413.17
2012-08-22;1,413.09;1,416.12;1,406.78;1,413.49
2012-08-23;1,413.49;1,413.49;1,400.50;1,402.08
2012-08-24;1,401.99;1,413.46;1,398.04;1,411.13
2012-08-27;1,411.13;1,416.17;1,409.11;1,410.44
2012-08-28;1,410.44;1,413.63;1,405.59;1,409.30
2012-08-29;1,409.32;1,413.95;1,406.57;1,410.49
2012-08-30;1,410.08;1,410.08;1,397.01;1,399.48
2012-08-31;1,400.07;1,413.09;1,398.96;1,406.58
2012-09-04;1,406.54;1,409.31;1,396.56;1,404.94
2012-09-05;1,404.94;1,408.81;1,401.25;1,403.44
2012-09-06;1,403.44;1,432.12;1,403.44;1,432.12
2012-09-07;1,432.12;1,437.92;1,431.45;1,437.92
2012-09-10;1,437.92;1,438.74;1,428.98;1,429.08
2012-09-11;1,429.13;1,437.76;1,429.13;1,433.56
2012-09-12;1,433.56;1,439.15;1,432.99;1,436.56
2012-09-13;1,436.56;1,463.76;1,435.34;1,459.99
2012-09-14;1,460.07;1,474.51;1,460.07;1,465.77
2012-09-17;1,465.42;1,465.63;1,457.55;1,461.19
2012-09-18;1,461.19;1,461.47;1,456.13;1,459.32
2012-09-19;1,459.50;1,465.15;1,457.88;1,461.05
2012-09-20;1,461.05;1,461.23;1,449.98;1,460.26
2012-09-21;1,460.34;1,467.07;1,459.51;1,460.15
2012-09-24;1,459.76;1,460.72;1,452.06;1,456.89
2012-09-25;1,456.94;1,463.24;1,441.59;1,441.59
2012-09-26;1,441.60;1,441.60;1,430.53;1,433.32
2012-09-27;1,433.36;1,450.20;1,433.36;1,447.15
2012-09-28;1,447.13;1,447.13;1,435.60;1,440.67
2012-10-01;1,440.90;1,457.14;1,440.90;1,444.49
2012-10-02;1,444.99;1,451.52;1,439.01;1,445.75
2012-10-03;1,446.05;1,454.30;1,441.99;1,450.99
2012-10-04;1,451.08;1,463.14;1,451.08;1,461.40
2012-10-05;1,461.40;1,470.96;1,456.89;1,460.93
2012-10-08;1,460.93;1,460.93;1,453.10;1,455.88
2012-10-09;1,455.90;1,455.90;1,441.18;1,441.48
2012-10-10;1,441.48;1,442.52;1,430.64;1,432.56
2012-10-11;1,432.82;1,443.90;1,432.82;1,432.84
2012-10-12;1,432.84;1,438.43;1,425.53;1,428.59
2012-10-15;1,428.75;1,441.31;1,427.24;1,440.13
2012-10-16;1,440.31;1,455.51;1,440.31;1,454.92
2012-10-17;1,454.22;1,462.20;1,453.35;1,460.91
2012-10-18;1,460.94;1,464.02;1,452.63;1,457.34
2012-10-19;1,457.34;1,457.34;1,429.85;1,433.19
2012-10-22;1,433.21;1,435.46;1,422.06;1,433.82
2012-10-23;1,433.74;1,433.74;1,407.56;1,413.11
2012-10-24;1,413.20;1,420.04;1,407.10;1,408.75
2012-10-25;1,409.74;1,421.12;1,405.14;1,412.97
2012-10-26;1,412.97;1,417.09;1,403.28;1,411.94
2012-10-31;1,410.99;1,418.76;1,405.95;1,412.16
2012-11-01;1,412.20;1,428.35;1,412.20;1,427.59
2012-11-02;1,427.59;1,434.27;1,412.91;1,414.20
2012-11-05;1,414.02;1,419.90;1,408.13;1,417.26
2012-11-06;1,417.26;1,433.38;1,417.26;1,428.39
2012-11-07;1,428.27;1,428.27;1,388.14;1,394.53
2012-11-08;1,394.53;1,401.23;1,377.51;1,377.51
2012-11-09;1,377.55;1,391.39;1,373.03;1,379.85
2012-11-12;1,379.86;1,384.87;1,377.19;1,380.03
2012-11-13;1,380.03;1,388.81;1,371.39;1,374.53
2012-11-14;1,374.64;1,380.13;1,352.50;1,355.49
2012-11-15;1,355.41;1,360.62;1,348.05;1,353.33
2012-11-16;1,353.36;1,362.03;1,343.35;1,359.88
2012-11-19;1,359.88;1,386.89;1,359.88;1,386.89
2012-11-20;1,386.82;1,389.77;1,377.04;1,387.81
2012-11-21;1,387.79;1,391.25;1,386.39;1,391.03
2012-11-23;1,391.03;1,409.16;1,391.03;1,409.15
2012-11-26;1,409.15;1,409.15;1,397.68;1,406.29
2012-11-27;1,406.29;1,409.01;1,398.03;1,398.94
2012-11-28;1,398.77;1,410.31;1,385.43;1,409.93
2012-11-29;1,409.96;1,419.70;1,409.04;1,415.95
2012-11-30;1,415.95;1,418.86;1,411.63;1,416.18
2012-12-03;1,416.34;1,423.73;1,408.46;1,409.46
2012-12-04;1,409.46;1,413.14;1,403.65;1,407.05
2012-12-05;1,407.05;1,415.56;1,398.23;1,409.28
2012-12-06;1,409.43;1,413.95;1,405.93;1,413.94
2012-12-07;1,413.95;1,420.34;1,410.90;1,418.07
2012-12-10;1,418.07;1,421.64;1,415.64;1,418.55
2012-12-11;1,418.55;1,434.27;1,418.55;1,427.84
2012-12-12;1,427.84;1,438.59;1,426.76;1,428.48
2012-12-13;1,428.48;1,431.36;1,416.00;1,419.45
2012-12-14;1,419.45;1,419.45;1,411.88;1,413.58
2012-12-17;1,413.54;1,430.67;1,413.54;1,430.36
2012-12-18;1,430.47;1,448.00;1,430.47;1,446.79
2012-12-19;1,446.79;1,447.75;1,435.80;1,435.81
2012-12-20;1,435.81;1,443.70;1,432.82;1,443.69
2012-12-21;1,443.67;1,443.67;1,422.58;1,430.15
2012-12-24;1,430.15;1,430.15;1,424.66;1,426.66
2012-12-26;1,426.66;1,429.42;1,416.43;1,419.83
2012-12-27;1,419.83;1,422.80;1,401.80;1,418.10
2012-12-28;1,418.10;1,418.10;1,401.58;1,402.43
2012-12-31;1,402.43;1,426.74;1,398.11;1,426.19
2013-01-02;1,426.19;1,462.43;1,426.19;1,462.42
2013-01-03;1,462.42;1,465.47;1,455.53;1,459.37
2013-01-04;1,459.37;1,467.94;1,458.99;1,466.47
2013-01-07;1,466.47;1,466.47;1,456.62;1,461.89
2013-01-08;1,461.89;1,461.89;1,451.64;1,457.15
2013-01-09;1,457.15;1,464.73;1,457.15;1,461.02
2013-01-10;1,464.64;1,472.30;1,461.02;1,472.12
2013-01-11;1,472.12;1,472.75;1,467.58;1,472.05
2013-01-14;1,472.05;1,472.05;1,465.69;1,470.68
2013-01-15;1,470.67;1,473.31;1,463.76;1,472.34
2013-01-16;1,472.33;1,473.96;1,467.60;1,472.63
2013-01-17;1,472.63;1,485.16;1,472.63;1,480.94
2013-01-18;1,480.95;1,485.98;1,475.81;1,485.98
2013-01-22;1,485.98;1,492.56;1,481.16;1,492.56
2013-01-23;1,492.56;1,496.13;1,489.90;1,494.81
2013-01-24;1,494.81;1,502.27;1,489.46;1,494.82
2013-01-25;1,494.82;1,503.26;1,494.82;1,502.96
2013-01-28;1,502.96;1,503.23;1,496.33;1,500.18
2013-01-29;1,500.18;1,509.35;1,498.09;1,507.84
2013-01-30;1,507.84;1,509.94;1,500.11;1,501.96
2013-01-31;1,501.96;1,504.19;1,496.76;1,498.11
2013-02-01;1,498.11;1,514.41;1,498.11;1,513.17
2013-02-04;1,513.17;1,513.17;1,495.02;1,495.71
2013-02-05;1,495.71;1,514.96;1,495.71;1,511.29
2013-02-06;1,511.29;1,512.53;1,504.71;1,512.12
2013-02-07;1,512.12;1,512.90;1,498.49;1,509.39
2013-02-08;1,509.39;1,518.31;1,509.39;1,517.93
2013-02-11;1,517.93;1,518.31;1,513.61;1,517.01
2013-02-12;1,517.01;1,522.29;1,515.61;1,519.43
2013-02-13;1,519.43;1,524.69;1,515.93;1,520.33
2013-02-14;1,520.33;1,523.14;1,514.02;1,521.38
2013-02-15;1,521.38;1,524.24;1,514.14;1,519.79
2013-02-19;1,519.79;1,530.94;1,519.79;1,530.94
2013-02-20;1,530.94;1,530.94;1,511.41;1,511.95
2013-02-21;1,511.95;1,511.95;1,497.29;1,502.42
2013-02-22;1,502.42;1,515.64;1,502.42;1,515.60
2013-02-25;1,515.60;1,525.84;1,487.85;1,487.85
2013-02-26;1,487.85;1,498.99;1,485.01;1,496.94
2013-02-27;1,496.94;1,520.08;1,494.88;1,515.99
2013-02-28;1,515.99;1,525.34;1,514.46;1,514.68
2013-03-01;1,514.68;1,519.99;1,501.48;1,518.20
2013-03-04;1,518.20;1,525.27;1,512.29;1,525.20
2013-03-05;1,525.20;1,543.47;1,525.20;1,539.79
2013-03-06;1,539.79;1,545.25;1,538.11;1,541.46
2013-03-07;1,541.46;1,545.78;1,541.46;1,544.26
2013-03-08;1,544.26;1,552.48;1,542.94;1,551.18
2013-03-11;1,551.15;1,556.27;1,547.36;1,556.22
2013-03-12;1,556.22;1,556.77;1,548.24;1,552.48
2013-03-13;1,552.48;1,556.39;1,548.25;1,554.52
2013-03-14;1,554.52;1,563.32;1,554.52;1,563.23
2013-03-15;1,563.21;1,563.62;1,555.74;1,560.70
2013-03-18;1,560.70;1,560.70;1,545.13;1,552.10
2013-03-19;1,552.10;1,557.25;1,538.57;1,548.34
2013-03-20;1,548.34;1,561.56;1,548.34;1,558.71
2013-03-21;1,558.71;1,558.71;1,543.55;1,545.80
2013-03-22;1,545.90;1,557.74;1,545.90;1,556.89
2013-03-25;1,556.89;1,564.91;1,546.22;1,551.69
2013-03-26;1,551.69;1,563.95;1,551.69;1,563.77
2013-03-27;1,563.75;1,564.07;1,551.90;1,562.85
2013-03-28;1,562.86;1,570.28;1,561.08;1,569.19
2013-04-01;1,569.18;1,570.57;1,558.47;1,562.17
2013-04-02;1,562.17;1,573.66;1,562.17;1,570.25
2013-04-03;1,570.25;1,571.47;1,549.80;1,553.69
2013-04-04;1,553.69;1,562.60;1,552.52;1,559.98
2013-04-05;1,559.98;1,559.98;1,539.50;1,553.28
2013-04-08;1,553.26;1,563.07;1,548.63;1,563.07
2013-04-09;1,563.11;1,573.89;1,560.92;1,568.61
2013-04-10;1,568.61;1,589.07;1,568.61;1,587.73
2013-04-11;1,587.73;1,597.35;1,586.17;1,593.37
2013-04-12;1,593.30;1,593.30;1,579.97;1,588.85
2013-04-15;1,588.84;1,588.84;1,552.28;1,552.36
2013-04-16;1,552.36;1,575.35;1,552.36;1,574.57
2013-04-17;1,574.57;1,574.57;1,543.69;1,552.01
2013-04-18;1,552.03;1,554.38;1,536.03;1,541.61
2013-04-19;1,541.61;1,555.89;1,539.40;1,555.25
2013-04-22;1,555.25;1,565.55;1,548.19;1,562.50
2013-04-23;1,562.50;1,579.58;1,562.50;1,578.78
2013-04-24;1,578.78;1,583.00;1,575.80;1,578.79
2013-04-25;1,578.93;1,592.64;1,578.93;1,585.16
2013-04-26;1,585.16;1,585.78;1,577.56;1,582.24
2013-04-29;1,582.34;1,596.65;1,582.34;1,593.61
2013-04-30;1,593.58;1,597.57;1,586.50;1,597.57
2013-05-01;1,597.55;1,597.55;1,581.28;1,582.70
2013-05-02;1,582.77;1,598.60;1,582.77;1,597.59
2013-05-03;1,597.60;1,618.46;1,597.60;1,614.42
2013-05-06;1,614.40;1,619.77;1,614.21;1,617.50
2013-05-07;1,617.55;1,626.03;1,616.64;1,625.96
2013-05-08;1,625.95;1,632.78;1,622.70;1,632.69
2013-05-09;1,632.69;1,635.01;1,623.09;1,626.67
2013-05-10;1,626.69;1,633.70;1,623.71;1,633.70
2013-05-13;1,632.10;1,636.00;1,626.74;1,633.77
2013-05-14;1,633.75;1,651.10;1,633.75;1,650.34
2013-05-15;1,649.13;1,661.49;1,646.68;1,658.78
2013-05-16;1,658.07;1,660.51;1,648.60;1,650.47
2013-05-17;1,652.45;1,667.47;1,652.45;1,667.47
2013-05-20;1,665.71;1,672.84;1,663.52;1,666.29
2013-05-21;1,666.20;1,674.93;1,662.67;1,669.16
2013-05-22;1,669.39;1,687.18;1,648.86;1,655.35
2013-05-23;1,651.62;1,655.50;1,635.53;1,650.51
2013-05-24;1,646.67;1,649.78;1,636.88;1,649.60
2013-05-28;1,652.63;1,674.21;1,652.63;1,660.06
2013-05-29;1,656.57;1,656.57;1,640.05;1,648.36
2013-05-30;1,649.14;1,661.91;1,648.61;1,654.41
2013-05-31;1,652.13;1,658.99;1,630.74;1,630.74
2013-06-03;1,631.71;1,640.42;1,622.72;1,640.42
2013-06-04;1,640.73;1,646.53;1,623.62;1,631.38
2013-06-05;1,629.05;1,629.31;1,607.09;1,608.90
2013-06-06;1,609.29;1,622.56;1,598.23;1,622.56
2013-06-07;1,625.27;1,644.40;1,625.27;1,643.38
2013-06-10;1,644.67;1,648.69;1,639.26;1,642.81
2013-06-11;1,638.64;1,640.13;1,622.92;1,626.13
2013-06-12;1,629.94;1,637.71;1,610.92;1,612.52
2013-06-13;1,612.15;1,639.25;1,608.07;1,636.36
2013-06-14;1,635.52;1,640.80;1,623.96;1,626.73
2013-06-17;1,630.64;1,646.50;1,630.34;1,639.04
2013-06-18;1,639.77;1,654.19;1,639.77;1,651.81
2013-06-19;1,651.83;1,652.45;1,628.91;1,628.93
2013-06-20;1,624.62;1,624.62;1,584.32;1,588.19
2013-06-21;1,588.62;1,599.19;1,577.70;1,592.43
2013-06-24;1,588.77;1,588.77;1,560.33;1,573.09
2013-06-25;1,577.52;1,593.79;1,577.09;1,588.03
2013-06-26;1,592.27;1,606.83;1,592.27;1,603.26
2013-06-27;1,606.44;1,620.07;1,606.44;1,613.20
2013-06-28;1,611.12;1,615.94;1,601.06;1,606.28
2013-07-01;1,609.78;1,626.61;1,609.78;1,614.96
2013-07-02;1,614.29;1,624.26;1,606.77;1,614.08
2013-07-03;1,611.48;1,618.97;1,604.57;1,615.41
2013-07-05;1,618.65;1,632.07;1,614.71;1,631.89
2013-07-08;1,634.20;1,644.68;1,634.20;1,640.46
2013-07-09;1,642.89;1,654.18;1,642.89;1,652.32
2013-07-10;1,651.56;1,657.92;1,647.66;1,652.62
2013-07-11;1,657.41;1,676.63;1,657.41;1,675.02
2013-07-12;1,675.26;1,680.19;1,672.33;1,680.19
2013-07-15;1,679.59;1,684.51;1,677.89;1,682.50
2013-07-16;1,682.70;1,683.73;1,671.84;1,676.26
2013-07-17;1,677.91;1,684.75;1,677.91;1,680.91
2013-07-18;1,681.05;1,693.12;1,681.05;1,689.37
2013-07-19;1,686.15;1,692.09;1,684.08;1,692.09
2013-07-22;1,694.41;1,697.61;1,690.67;1,695.53
2013-07-23;1,696.63;1,698.78;1,691.13;1,692.39
2013-07-24;1,696.06;1,698.38;1,682.57;1,685.94
2013-07-25;1,685.21;1,690.94;1,680.07;1,690.25
2013-07-26;1,687.31;1,691.85;1,676.03;1,691.65
2013-07-29;1,690.32;1,690.92;1,681.86;1,685.33
2013-07-30;1,687.92;1,693.19;1,682.42;1,685.96
2013-07-31;1,687.76;1,698.43;1,684.94;1,685.73
2013-08-01;1,689.42;1,707.85;1,689.42;1,706.87
